zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.unit,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.videoCount,minBeds,minBaths,minArea,lotId,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,availabilityDate,brokerName,lotAreaString,streetViewURL,streetViewMetadataURL,communityName,builderName,hdpData.homeInfo.providerListingID,plid,isCdpResult,isComingSoonCommunity
84000059,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2cb62717048001a0baffadca9d3e93b6-p_e.jpg,True,/homedetails/10331-Strait-Ln-Dallas-TX-75229/84000059_zpid/,FOR_SALE,House for sale,"$17,900,000",$17.9M,"10331 Strait Ln, Dallas, TX 75229",7.0,12.0,27316.0,112 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,9696740000.0,32.88495,-96.82518,84000059.0,10331 Strait Ln,75229,Dallas,TX,32.88495,-96.82518,17900000.0,12.0,7.0,27316.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,17900000.0,9696740000.0,True,False,False,USD,USA,13920930.0,,1.99,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26763006,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/485b50945dc3e54e6f2f35f06d207ef2-p_e.jpg,True,/homedetails/6001-Belgrade-Ave-Dallas-TX-75227/26763006_zpid/,FOR_SALE,House for sale,"$300,000",$300K,"6001 Belgrade Ave, Dallas, TX 75227",5.0,3.0,2306.0,8 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,762885000.0,32.775078,-96.71763,26763006.0,6001 Belgrade Ave,75227,Dallas,TX,32.775078,-96.71763,300000.0,3.0,5.0,2306.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,300000.0,762885000.0,True,False,False,USD,USA,283150.0,,0.351,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83996517,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9a28b8d4a8381bd5ec2e96c3f9d0b7a6-p_e.jpg,True,/homedetails/10540-Lennox-Ln-Dallas-TX-75229/83996517_zpid/,FOR_SALE,House for sale,"$27,000,000",$27.0M,"10540 Lennox Ln, Dallas, TX 75229",6.0,12.0,17102.0,118 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,10274274000.0,32.889545,-96.826866,83996517.0,10540 Lennox Ln,75229,Dallas,TX,32.889545,-96.826866,27000000.0,12.0,6.0,17102.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,27000000.0,10274274000.0,True,False,False,USD,USA,13380520.0,,4.663,acres,False,,23715600.0,150783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
96530115,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5940e7e5365e3a914aa3544fa7a70760-p_e.jpg,True,/homedetails/511-N-Moore-St-Dallas-TX-75203/96530115_zpid/,FOR_SALE,House for sale,"$246,000",$246K,"511 N Moore St, Dallas, TX 75203",3.0,3.0,1634.0,12 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1063002000.0,32.75432,-96.80417,96530115.0,511 N Moore St,75203,Dallas,TX,32.75432,-96.80417,246000.0,3.0,3.0,1634.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,246000.0,1063002000.0,True,False,False,USD,USA,75000.0,,2395.8,sqft,False,,240600.0,2999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
351412009,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ba5f3bcb2a0c35cbc3143f1cebcf0caf-p_e.jpg,True,/homedetails/7125-Fair-Oaks-Ave-APT-5A-Dallas-TX-75231/351412009_zpid/,FOR_SALE,Condo for sale,"$220,000",$220K,"7125 Fair Oaks Ave APT 5A, Dallas, TX 75231",2.0,3.0,1211.0,13 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1184352000.0,32.87376,-96.75733,351412009.0,7125 Fair Oaks Ave APT 5A,75231,Dallas,TX,32.87376,-96.75733,220000.0,3.0,2.0,1211.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,220000.0,1184352000.0,True,False,False,USD,USA,,Apt 5A,2.9855,acres,False,,214400.0,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26886936,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/847f98e58c5c1bf136927926427c2c9c-p_e.jpg,True,/homedetails/8722-Rocky-Cove-Cir-Dallas-TX-75243/26886936_zpid/,FOR_SALE,House for sale,"$1,275,000",$1.28M,"8722 Rocky Cove Cir, Dallas, TX 75243",4.0,5.0,4086.0,22 minutes ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1364000.0,32.898273,-96.735855,26886936.0,8722 Rocky Cove Cir,75243,Dallas,TX,32.898273,-96.735855,1275000.0,5.0,4.0,4086.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1275000.0,1364000.0,True,False,False,USD,USA,969000.0,,0.354,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26793331,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fa687acf71af620b9252588342e8b5ac-p_e.jpg,True,/homedetails/7446-Daingerfield-Dr-Dallas-TX-75227/26793331_zpid/,FOR_SALE,House for sale,"$325,000",$325K,"7446 Daingerfield Dr, Dallas, TX 75227",3.0,2.0,1801.0,16 minutes ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,1017000.0,32.755527,-96.69454,26793331.0,7446 Daingerfield Dr,75227,Dallas,TX,32.755527,-96.69454,325000.0,2.0,3.0,1801.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,325000.0,1017000.0,True,False,False,USD,USA,237570.0,,0.32,acres,False,,327100.0,2058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26722775,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6c4b0fb9c812049441301db437c2f9ff-p_e.jpg,True,/homedetails/2611-Michigan-Ave-Dallas-TX-75216/26722775_zpid/,FOR_SALE,House for sale,"$389,900",$390K,"2611 Michigan Ave, Dallas, TX 75216",4.0,3.0,2473.0,6 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,527993000.0,32.716385,-96.81731,26722775.0,2611 Michigan Ave,75216,Dallas,TX,32.716385,-96.81731,389900.0,3.0,4.0,2473.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,389900.0,527993000.0,True,False,False,USD,USA,131900.0,,7623.0,sqft,False,,388100.0,1823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
69667676,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f8d0838f4fc6f434f4bd4863f2d33c4f-p_e.jpg,True,/homedetails/4213-Easter-Ave-Dallas-TX-75216/69667676_zpid/,FOR_SALE,House for sale,"$229,000",$229K,"4213 Easter Ave, Dallas, TX 75216",3.0,2.0,1184.0,7 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,618482000.0,32.699173,-96.79009,69667676.0,4213 Easter Ave,75216,Dallas,TX,32.699173,-96.79009,229000.0,2.0,3.0,1184.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,229000.0,618482000.0,True,False,False,USD,USA,208370.0,,7492.32,sqft,False,,228100.0,1791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26786666,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8a0acd5dc2fa410810351c855f7535e6-p_e.jpg,True,/homedetails/614-Peavy-Rd-Dallas-TX-75218/26786666_zpid/,FOR_SALE,House for sale,"$499,000",$499K,"614 Peavy Rd, Dallas, TX 75218",3.0,2.0,1432.0,8 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,741887000.0,32.849365,-96.71148,26786666.0,614 Peavy Rd,75218,Dallas,TX,32.849365,-96.71148,499000.0,2.0,3.0,1432.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,499000.0,741887000.0,True,False,False,USD,USA,386420.0,,8058.6,sqft,False,,498100.0,2849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26726754,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/035f98d0d9b373fcb40ae7361f304d14-p_e.jpg,True,/homedetails/2518-Langdon-Ave-Dallas-TX-75235/26726754_zpid/,FOR_SALE,House for sale,"$299,000",$299K,"2518 Langdon Ave, Dallas, TX 75235",3.0,2.0,1397.0,90 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,7857631000.0,32.838486,-96.85658,26726754.0,2518 Langdon Ave,75235,Dallas,TX,32.838486,-96.85658,299000.0,2.0,3.0,1397.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,299000.0,7857631000.0,True,False,False,USD,USA,276350.0,,7492.32,sqft,False,1717743600000.0,280700.0,2452.0,"$31,000 (Jun 7)",-31000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26863479,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/be2871bf2515ddda7b98af59fd298043-p_e.jpg,True,/homedetails/7322-Oakbluff-Dr-Dallas-TX-75254/26863479_zpid/,FOR_SALE,House for sale,"$1,100,000",$1.10M,"7322 Oakbluff Dr, Dallas, TX 75254",5.0,3.0,3399.0,3D Tour,threeDHome,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,680752000.0,32.942818,-96.77726,26863479.0,7322 Oakbluff Dr,75254,Dallas,TX,32.942818,-96.77726,1100000.0,3.0,5.0,3399.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1100000.0,680752000.0,True,False,False,USD,USA,729400.0,,0.39899999999999997,acres,False,,1096400.0,6344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
162214039,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/73ebd165b2c40e54e3e54a40243e0a8f-p_e.jpg,True,/homedetails/4231-W-Lawther-Dr-Dallas-TX-75214/162214039_zpid/,FOR_SALE,House for sale,"$11,900,000",$11.9M,"4231 W Lawther Dr, Dallas, TX 75214",5.0,8.0,11915.0,43 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,3715319000.0,32.83698,-96.727486,162214039.0,4231 W Lawther Dr,75214,Dallas,TX,32.83698,-96.727486,11900000.0,8.0,5.0,11915.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,11900000.0,3715319000.0,True,False,False,USD,USA,9167560.0,,3.66,acres,False,1715324400000.0,10827500.0,62380.0,"$1,577,000 (May 10)",-1577000.0,,,,,,,,,,,,,,,,,,,,,,,,,
336887045,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f9bc8af4618992b7885476cb2f7a0d81-p_e.jpg,True,/homedetails/1507-N-Garrett-Ave-SUITE-201-Dallas-TX-75206/336887045_zpid/,FOR_SALE,Townhouse for sale,"$455,000",$455K,"1507 N Garrett Ave SUITE 201, Dallas, TX 75206",2.0,3.0,1416.0,55 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,4836915000.0,32.806755,-96.77259,336887045.0,1507 N Garrett Ave SUITE 201,75206,Dallas,TX,32.806755,-96.77259,455000.0,3.0,2.0,1416.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,455000.0,4836915000.0,True,False,False,USD,USA,346920.0,Suite 201,0.27299999999999996,acres,False,1717484400000.0,443000.0,3200.0,"$5,000 (Jun 4)",-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,
162263258,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c24ac5b846bc74502fe37f76f3a03d0d-p_e.jpg,True,/homedetails/946-Highland-Oaks-Dr-Dallas-TX-75232/162263258_zpid/,FOR_SALE,House for sale,"$285,000",$285K,"946 Highland Oaks Dr, Dallas, TX 75232",3.0,2.0,1397.0,2 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,10281000.0,32.6896,-96.838234,162263258.0,946 Highland Oaks Dr,75232,Dallas,TX,32.6896,-96.838234,285000.0,2.0,3.0,1397.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,285000.0,10281000.0,True,False,False,USD,USA,226000.0,,8058.6,sqft,False,1715238000000.0,,,"$4,900 (May 9)",-4900.0,,,,,,,,,,,,,,,,,,,,,,,,,
26810650,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3b5be0f7c1da8e97dce5830a847a4915-p_e.jpg,True,/homedetails/3045-Park-Ln-APT-1056-Dallas-TX-75220/26810650_zpid/,FOR_SALE,House for sale,"$125,000",$125K,"3045 Park Ln APT 1056, Dallas, TX 75220",2.0,2.0,969.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,320837000.0,32.87647,-96.87539,26810650.0,3045 Park Ln APT 1056,75220,Dallas,TX,32.87647,-96.87539,125000.0,2.0,2.0,969.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,125000.0,320837000.0,True,False,False,USD,USA,111440.0,Apt 1056,9.125,acres,False,,124100.0,1819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26758160,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c611100bc575605bd55eb89dc2531a76-p_e.jpg,True,/homedetails/4554-Harrys-Ln-Dallas-TX-75229/26758160_zpid/,FOR_SALE,House for sale,"$12,995,000",$13.0M,"4554 Harrys Ln, Dallas, TX 75229",5.0,7.0,10129.0,72 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,6242093000.0,32.891033,-96.83007,26758160.0,4554 Harrys Ln,75229,Dallas,TX,32.891033,-96.83007,12995000.0,7.0,5.0,10129.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,12995000.0,6242093000.0,True,False,False,USD,USA,5166200.0,,1.22,acres,False,,11826700.0,75008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26746650,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/80a3349dd4bba1d20b0c05d2ebe87a09-p_e.jpg,True,/homedetails/987-Easton-Pl-Dallas-TX-75218/26746650_zpid/,FOR_SALE,House for sale,"$650,000",$650K,"987 Easton Pl, Dallas, TX 75218",3.0,3.0,2491.0,Open: Sun 1pm-3pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,167577000.0,32.847027,-96.696075,26746650.0,987 Easton Pl,75218,Dallas,TX,32.847027,-96.696075,650000.0,3.0,3.0,2491.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,650000.0,167577000.0,True,False,False,USD,USA,553000.0,,5488.56,sqft,False,,657300.0,3841.0,,,,,,,,,,,,True,Sun. 1-3pm,"[{'open_house_start': 1718568000000, 'open_house_end': 1718575200000}]",,,,,,,,,,,,,
26806620,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/271d3c2373f579dfdaf00ee668b23dee-p_e.jpg,True,/homedetails/3724-Merrell-Rd-Dallas-TX-75229/26806620_zpid/,FOR_SALE,House for sale,"$3,995,000",$4.00M,"3724 Merrell Rd, Dallas, TX 75229",5.0,7.0,7953.0,4 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,385291000.0,32.887012,-96.855415,26806620.0,3724 Merrell Rd,75229,Dallas,TX,32.887012,-96.855415,3995000.0,7.0,5.0,7953.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,3995000.0,385291000.0,True,False,False,USD,USA,1635490.0,,1.822,acres,False,,3959200.0,23387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26935899,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f6e0ad1c04e88008aa13a1d8ec752319-p_e.jpg,True,/homedetails/14917-Lake-Forest-Dr-Dallas-TX-75254/26935899_zpid/,FOR_SALE,House for sale,"$5,285,000",$5.29M,"14917 Lake Forest Dr, Dallas, TX 75254",5.0,9.0,11057.0,87 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,7523671000.0,32.9528,-96.813774,26935899.0,14917 Lake Forest Dr,75254,Dallas,TX,32.9528,-96.813774,5285000.0,9.0,5.0,11057.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,5285000.0,7523671000.0,True,False,False,USD,USA,2555390.0,,1.991,acres,False,1713855600000.0,4847500.0,29063.0,"$565,000 (Apr 23)",-565000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26812464,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b27e607d376e72f9e96521aec61ad86a-p_e.jpg,True,/homedetails/2927-Allister-St-Dallas-TX-75229/26812464_zpid/,FOR_SALE,Townhouse for sale,"$349,000",$349K,"2927 Allister St, Dallas, TX 75229",4.0,3.0,1832.0,105 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,9137276000.0,32.908035,-96.87768,26812464.0,2927 Allister St,75229,Dallas,TX,32.908035,-96.87768,349000.0,3.0,4.0,1832.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,349000.0,9137276000.0,True,False,False,USD,USA,391050.0,,6446.88,sqft,False,1712386800000.0,,2949.0,"$50,000 (Apr 6)",-50000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26730679,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/be1a7736ed2405b902d97df2973e9ee4-p_e.jpg,True,/homedetails/707-Shady-Ln-Dallas-TX-75208/26730679_zpid/,FOR_SALE,House for sale,"$2,595,000",$2.60M,"707 Shady Ln, Dallas, TX 75208",4.0,5.0,5248.0,Contemporary home,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,279452000.0,32.761433,-96.83346,26730679.0,707 Shady Ln,75208,Dallas,TX,32.761433,-96.83346,2595000.0,5.0,4.0,5248.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,2595000.0,279452000.0,True,False,False,USD,USA,2474670.0,,0.347,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26707634,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/25c839a9b5ddf31afd0d9cb576c75b15-p_e.jpg,True,/homedetails/7134-Carrousel-Cir-Dallas-TX-75214/26707634_zpid/,FOR_SALE,House for sale,"$2,949,000",$2.95M,"7134 Carrousel Cir, Dallas, TX 75214",4.0,5.0,4787.0,White rock lake,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,266492000.0,32.834534,-96.735664,26707634.0,7134 Carrousel Cir,75214,Dallas,TX,32.834534,-96.735664,2949000.0,5.0,4.0,4787.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,2949000.0,266492000.0,True,False,False,USD,USA,1590430.0,,10497.96,sqft,False,,2938800.0,10543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26867365,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cbf6dbec76c6830dc528c419a62c7162-p_e.jpg,True,/homedetails/9839-Elmcrest-Dr-Dallas-TX-75238/26867365_zpid/,FOR_SALE,House for sale,"$1,400,000",$1.40M,"9839 Elmcrest Dr, Dallas, TX 75238",5.0,4.0,3839.0,10 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,36259000.0,32.882828,-96.72953,26867365.0,9839 Elmcrest Dr,75238,Dallas,TX,32.882828,-96.72953,1400000.0,4.0,5.0,3839.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1400000.0,36259000.0,True,False,False,USD,USA,1002120.0,,9975.24,sqft,False,1716534000000.0,1602100.0,6486.0,"$95,000 (May 24)",-95000.0,,,,,,,,,,,,,,,,,,,,,,,,,
26754348,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ca3aeda76c1082b577ca51e49926a211-p_e.jpg,True,/homedetails/6610-Deloache-Ave-Dallas-TX-75225/26754348_zpid/,FOR_SALE,House for sale,"$1,399,000",$1.40M,"6610 Deloache Ave, Dallas, TX 75225",3.0,4.0,2822.0,4 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,346653000.0,32.87031,-96.791,26754348.0,6610 Deloache Ave,75225,Dallas,TX,32.87031,-96.791,1399000.0,4.0,3.0,2822.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1399000.0,346653000.0,True,False,False,USD,USA,826700.0,,10802.88,sqft,False,,1436500.0,6405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26762171,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0a2fab3a13390215dc420c1aade56481-p_e.jpg,True,/homedetails/3117-Community-Dr-Dallas-TX-75220/26762171_zpid/,FOR_SALE,House for sale,"$599,000",$599K,"3117 Community Dr, Dallas, TX 75220",5.0,6.0,2987.0,110 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,9507643000.0,32.861618,-96.86969,26762171.0,3117 Community Dr,75220,Dallas,TX,32.861618,-96.86969,599000.0,6.0,5.0,2987.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,599000.0,9507643000.0,True,False,False,USD,USA,617730.0,,7405.2,sqft,False,1714978800000.0,,5548.0,"$51,000 (May 6)",-51000.0,,,,,,,,,,,,,,,,,,,,,,,,,
96503309,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9568aaae0d55de16a2ca93306fef693c-p_e.jpg,True,/homedetails/4631-Cherbourg-St-Dallas-TX-75216/96503309_zpid/,FOR_SALE,House for sale,"$335,000",$335K,"4631 Cherbourg St, Dallas, TX 75216",4.0,2.0,1899.0,Open: Sat 10am-12pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,2739092000.0,32.709415,-96.74235,96503309.0,4631 Cherbourg St,75216,Dallas,TX,32.709415,-96.74235,335000.0,2.0,4.0,1899.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,335000.0,2739092000.0,True,False,False,USD,USA,50000.0,,7187.4,sqft,False,1717570800000.0,,,"$4,900 (Jun 5)",-4900.0,,,,,,,,,,True,Sat. 10am-12pm,"[{'open_house_start': 1718470800000, 'open_house_end': 1718478000000}]",,,,,,,,,,,,,
26775675,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/57b4a80bcc1c21789d6a096a4e37d7c0-p_e.jpg,True,/homedetails/1017-Grinnell-St-Dallas-TX-75216/26775675_zpid/,FOR_SALE,House for sale,"$169,000",$169K,"1017 Grinnell St, Dallas, TX 75216",3.0,2.0,1280.0,6 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,602702000.0,32.697063,-96.81029,26775675.0,1017 Grinnell St,75216,Dallas,TX,32.697063,-96.81029,169000.0,2.0,3.0,1280.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,169000.0,602702000.0,True,False,False,USD,USA,139180.0,,7710.12,sqft,False,,168300.0,1803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26731058,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/547ac72b7b9c44ad6bf90817edd42be7-p_e.jpg,True,/homedetails/6407-Bob-O-Link-Dr-Dallas-TX-75214/26731058_zpid/,FOR_SALE,House for sale,"$1,279,000",$1.28M,"6407 Bob O Link Dr, Dallas, TX 75214",3.0,2.0,2485.0,Open: Sat 2pm-4pm,openHouse,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,500585000.0,32.832172,-96.752495,26731058.0,6407 Bob O Link Dr,75214,Dallas,TX,32.832172,-96.752495,1279000.0,2.0,3.0,2485.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1279000.0,500585000.0,True,False,False,USD,USA,926950.0,,10149.48,sqft,False,,1299600.0,6007.0,,,,,,,,,,,,True,Sat. 2-4pm,"[{'open_house_start': 1718485200000, 'open_house_end': 1718492400000}]",,,,,,,,,,,,,
